Name," Url"
157. Daniels Katsu and Fries,https://www.yelp.com/biz/daniels-katsu-and-fries-los-angeles-4?osq=Restaurants
158. Sunny Blue,https://www.yelp.com/biz/sunny-blue-los-angeles-5?osq=Restaurants
159. Avenue 26 Tacos,https://www.yelp.com/biz/avenue-26-tacos-los-angeles-2?osq=Restaurants
160. Casa Noodle Teriyaki,https://www.yelp.com/biz/casa-noodle-teriyaki-los-angeles-2?osq=Restaurants
161. Tacos Villa Corona,https://www.yelp.com/biz/tacos-villa-corona-los-angeles?osq=Restaurants
162. El Flamin’ Taco,https://www.yelp.com/biz/el-flamin-taco-los-angeles-13?osq=Restaurants
163. Taron Bakery,https://www.yelp.com/biz/taron-bakery-los-angeles?osq=Restaurants
164. Brasil Kiss Coffeebar,https://www.yelp.com/biz/brasil-kiss-coffeebar-los-angeles-2?osq=Restaurants
165. Tacos Los Cholos - Huntington Park,https://www.yelp.com/biz/tacos-los-cholos-huntington-park-huntington-park?osq=Restaurants
166. Bhan Kanom Thai,https://www.yelp.com/biz/bhan-kanom-thai-los-angeles?osq=Restaurants
167. Dona Felix Restaurant,https://www.yelp.com/biz/dona-felix-restaurant-los-angeles?osq=Restaurants
168. South LA Cafe,https://www.yelp.com/biz/south-la-cafe-los-angeles-4?osq=Restaurants
169. Chales Kitchen & Cantina,https://www.yelp.com/biz/chales-kitchen-and-cantina-los-angeles?osq=Restaurants
170. Juana La Cubana,https://www.yelp.com/biz/juana-la-cubana-los-angeles?osq=Restaurants
171. Coin De Rue Bakery & Cafe,https://www.yelp.com/biz/coin-de-rue-bakery-and-cafe-los-angeles?osq=Restaurants
172. Rikis’s Tacos,https://www.yelp.com/biz/rikiss-tacos-los-angeles-3?osq=Restaurants
173. Maple Restaurant,https://www.yelp.com/biz/maple-restaurant-los-angeles?osq=Restaurants
174. Hawaiian BBQ House,https://www.yelp.com/biz/hawaiian-bbq-house-los-angeles-2?osq=Restaurants
175. Fondry,https://www.yelp.com/biz/fondry-los-angeles-2?osq=Restaurants
176. Pao Jao Dumpling House,https://www.yelp.com/biz/pao-jao-dumpling-house-los-angeles?osq=Restaurants
177. Tacos Tamix,https://www.yelp.com/biz/tacos-tamix-los-angeles-2?osq=Restaurants
178. Cafe Nemo,https://www.yelp.com/biz/cafe-nemo-los-angeles?osq=Restaurants
179. Prime Pizza,https://www.yelp.com/biz/prime-pizza-los-angeles-4?osq=Restaurants
180. Charlie’s Kosher Delicatessen,https://www.yelp.com/biz/charlies-kosher-delicatessen-los-angeles?osq=Restaurants
181. Brasil Kiss Coffeebar,https://www.yelp.com/biz/brasil-kiss-coffeebar-los-angeles-3?osq=Restaurants
182. Aurelia’s Restaurant And Catering,https://www.yelp.com/biz/aurelias-restaurant-and-catering-los-angeles?osq=Restaurants
183. Curson Café,https://www.yelp.com/biz/curson-caf%C3%A9-los-angeles?osq=Restaurants
184. Tacos Gavilan,https://www.yelp.com/biz/tacos-gavilan-los-angeles?osq=Restaurants
185. Kogi BBQ Truck,https://www.yelp.com/biz/kogi-bbq-truck-los-angeles-2?osq=Restaurants
186. Le Cafe Noir,https://www.yelp.com/biz/le-cafe-noir-los-angeles?osq=Restaurants
187. AWAN,https://www.yelp.com/biz/awan-west-hollywood-2?osq=Restaurants
188. Jong Won Paik’s Noodle House,https://www.yelp.com/biz/jong-won-paiks-noodle-house-los-angeles?osq=Restaurants
189. 2 For 1 Pizza,https://www.yelp.com/biz/2-for-1-pizza-los-angeles-8?osq=Restaurants
190. Yi Fang Taiwan Fruit Tea,https://www.yelp.com/biz/yi-fang-taiwan-fruit-tea-los-angeles?osq=Restaurants
191. Groundwork Coffee,https://www.yelp.com/biz/groundwork-coffee-los-angeles-26?osq=Restaurants
192. Melkam Ethiopian Restaurant,https://www.yelp.com/biz/melkam-ethiopian-restaurant-los-angeles?osq=Restaurants
193. Tacos Locos,https://www.yelp.com/biz/tacos-locos-los-angeles?osq=Restaurants
194. Tijuana Dogs,https://www.yelp.com/biz/tijuana-dogs-los-angeles?osq=Restaurants
195. Dixie Hollywood Hotel Restaurant,https://www.yelp.com/biz/dixie-hollywood-hotel-restaurant-los-angeles?osq=Restaurants
196. Wool Um Ma Restaurant,https://www.yelp.com/biz/wool-um-ma-restaurant-los-angeles?osq=Restaurants
197. Shalom Pizza,https://www.yelp.com/biz/shalom-pizza-los-angeles-3?osq=Restaurants
198. The Win-Dow Silver Lake,https://www.yelp.com/biz/the-win-dow-silver-lake-los-angeles-3?osq=Restaurants
199. Bearology Hollywood,https://www.yelp.com/biz/bearology-hollywood-hollywood?osq=Restaurants
200. Hong Kong Banjum,https://www.yelp.com/biz/hong-kong-banjum-los-angeles-4?osq=Restaurants
201. Mariscos Jalisco,https://www.yelp.com/biz/mariscos-jalisco-los-angeles-2?osq=Restaurants
202. Mom’s Donut and Chinese Food to Go,https://www.yelp.com/biz/moms-donut-and-chinese-food-to-go-los-angeles?osq=Restaurants
203. Trimana,https://www.yelp.com/biz/trimana-beverly-hills-2?osq=Restaurants
204. Mama’s International Tamales,https://www.yelp.com/biz/mamas-international-tamales-los-angeles-3?osq=Restaurants
205. El Charro Restaurant,https://www.yelp.com/biz/el-charro-restaurant-los-angeles?osq=Restaurants
206. Academy Cafe,https://www.yelp.com/biz/academy-cafe-los-angeles-2?osq=Restaurants
207. Kae Sung Market,https://www.yelp.com/biz/kae-sung-market-los-angeles?osq=Restaurants
208. Playas El Salvador,https://www.yelp.com/biz/playas-el-salvador-los-angeles?osq=Restaurants
209. Lupita’s Hot Dogs,https://www.yelp.com/biz/lupitas-hot-dogs-los-angeles?osq=Restaurants
210. Masa Tortilleria,https://www.yelp.com/biz/masa-tortilleria-los-angeles?osq=Restaurants
211. Burritos Sahuayo,https://www.yelp.com/biz/burritos-sahuayo-los-angeles?osq=Restaurants
212. Tonkatsu House,https://www.yelp.com/biz/tonkatsu-house-los-angeles?osq=Restaurants
213. Bistro On The Boulevard,https://www.yelp.com/biz/bistro-on-the-boulevard-los-angeles?osq=Restaurants
214. Tacos Listo,https://www.yelp.com/biz/tacos-listo-los-angeles?osq=Restaurants
215. United Bread & Pastry,https://www.yelp.com/biz/united-bread-and-pastry-los-angeles?osq=Restaurants
216. Panaderia Cuscatleca,https://www.yelp.com/biz/panaderia-cuscatleca-los-angeles?osq=Restaurants
